"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"SLC2A13",91.9262140430533,-0.117895598081192,0.299968059949067,-0.393027171296873,0.694299413116164,0.89688362845983,"NOT"
"PIK3CA",366.258282567933,0.0643133776292934,0.163601676403976,0.393109527010509,0.694238587858785,0.89688362845983,"NOT"
"FAT1",123.814259257288,0.105506366092744,0.268465188910223,0.392998312075484,0.694320728066364,0.89688362845983,"NOT"
"CDC42SE1",2140.48643104262,-0.0291705871882543,0.0742829890509412,-0.392695387745503,0.694544477619202,0.89688362845983,"NOT"
"CAND2",248.816452735089,-0.0734082063721538,0.186890911602599,-0.3927863893577,0.694477258133782,0.89688362845983,"NOT"
"C21orf2",144.345212533839,-0.0993959908204584,0.253178799796534,-0.392592076826091,0.694620792440757,0.89688362845983,"NOT"
"VCPKMT",76.9675655492594,0.138341841389648,0.352854547960246,0.392064781903375,0.695010348529545,0.897026648366764,"NOT"
"RPL31",4967.36526238424,-0.0253117326108506,0.0645971209564738,-0.391839949460068,0.695176475228751,0.897026648366764,"NOT"
"ROM1",88.0942238104482,0.122288189125688,0.312143499903143,0.391769135553468,0.695228802027788,0.897026648366764,"NOT"
"ESF1",307.842581166112,-0.0745412981502653,0.190242608374978,-0.391822309350072,0.695189509968955,0.897026648366764,"NOT"
"C18orf8",466.468681229096,-0.054763453905342,0.139706775272795,-0.391988533114515,0.695066686443097,0.897026648366764,"NOT"
"BMI1",496.124195108796,0.0619758134605829,0.158083718498693,0.392044253824249,0.695025515937879,0.897026648366764,"NOT"
"SEM1",557.860171309116,0.0497107186557432,0.127014442859523,0.391378472688518,0.695517502167326,0.897041849308617,"NOT"
"RPS6KA4",344.3621532672,-0.064003694426557,0.163564090310176,-0.391306516639337,0.695570682555109,0.897041849308617,"NOT"
"GRAMD1A",730.112291832972,-0.0461152658185784,0.117810223542045,-0.391436875613094,0.695474339556494,0.897041849308617,"NOT"
"DHX35",211.081690245591,0.0789335136127577,0.201718838962424,0.391304619929234,0.695572084372434,0.897041849308617,"NOT"
"ZNF283",100.561552760963,0.11300245999601,0.289171711457474,0.390779787644021,0.695960016497871,0.897221440992491,"NOT"
"TRIP13",927.04458304299,0.0393832257703401,0.100774760650777,0.390804458537171,0.695941779114125,0.897221440992491,"NOT"
"SIKE1",793.369555174278,0.0473923187905534,0.121206781651654,0.391003854279029,0.695794386905634,0.897221440992491,"NOT"
"RAB10",1863.37767479981,-0.0330675344542427,0.0846765953562316,-0.390515635579449,0.696155295783343,0.897366311963666,"NOT"
"ZNF202",218.573400067719,-0.0765172071335345,0.19608014059447,-0.390234354695749,0.69636326001097,0.897406869165503,"NOT"
"TMEM5",229.93379818036,-0.075226016211332,0.192819648651796,-0.390136672985953,0.696435486048617,0.897406869165503,"NOT"
"BTBD7",244.954285185195,-0.0722533092001473,0.185103999632154,-0.390338995071593,0.696285891777029,0.897406869165503,"NOT"
"RFX1",385.938442524332,-0.0639172348770256,0.164067971625057,-0.389577772211966,0.696848791230981,0.897410625112946,"NOT"
"LUC7L",695.926956336958,-0.0448917298676511,0.115266584364332,-0.389460051368905,0.696935856864322,0.897410625112946,"NOT"
"LMNTD2",71.0813976589215,0.137389846907156,0.352740306879262,0.389492905198903,0.69691155796601,0.897410625112946,"NOT"
"FOXO1",74.0918104423348,-0.129919178245755,0.333481181993746,-0.389584735993264,0.696843640984945,0.897410625112946,"NOT"
"FAM60A",847.691753167816,-0.0409409237542528,0.104996039548286,-0.389928267107871,0.696589590942124,0.897410625112946,"NOT"
"ARHGEF18",19.5203088499986,0.258543146021614,0.663383348596038,0.389734150802528,0.696733140733292,0.897410625112946,"NOT"
"EXPH5",154.048325337746,-0.0909769516002191,0.233678616986858,-0.389325102884084,0.69703566886954,0.897432387277732,"NOT"
"REPS1",428.64127583917,0.0557219509285345,0.143237723260495,0.389017289999767,0.697263356264593,0.897512019051963,"NOT"
"PSMC3",2152.99791793314,0.0278479729276933,0.071584587156322,0.38902191147489,0.697259937584744,0.897512019051963,"NOT"
"ADSSL1",49.8353709801042,0.171584449479968,0.441256950470782,0.388853817026343,0.697384287355959,0.89756094249,"NOT"
"IAH1",125.023294317789,0.101286719520824,0.260656609492531,0.388582970207499,0.697584666454874,0.897658290180753,"NOT"
"DBF4B",384.297476196609,-0.0696816165207292,0.179348015935197,-0.38852738993169,0.697625788710319,0.897658290180753,"NOT"
"PANO1",22.0329997690998,-0.237036126163808,0.610367157156038,-0.388350066652114,0.697756991065625,0.897720393592573,"NOT"
"SPATA6L",22.5367810443226,-0.247049821546501,0.636490766682845,-0.388143606283612,0.697909763478546,0.897810230555239,"NOT"
"UPF3A",693.80738569344,0.0442932236741641,0.114264840166145,0.38763650839366,0.698285047583278,0.897934165888227,"NOT"
"STAG1",234.164593815516,0.0784413385002719,0.202396822936868,0.387562103802092,0.698340117835907,0.897934165888227,"NOT"
"SPIRE2",163.03607518389,0.0888367676179839,0.229041168272571,0.387863755184236,0.698116861639885,0.897934165888227,"NOT"
"SNX21",52.1036449872292,0.156203057580602,0.40325282417887,0.387357628303467,0.698491467713871,0.897934165888227,"NOT"
"CLTA",1268.31890659083,0.0342971558062991,0.0884900384490862,0.387582109889492,0.698325310256444,0.897934165888227,"NOT"
"BTBD2",283.881592397709,0.0675567444007631,0.174411595640271,0.387340899856801,0.698503850404552,0.897934165888227,"NOT"
"ZC3H12B",41.3626676430271,0.182548930383741,0.471934199003285,0.386810133211962,0.698896774861032,0.898016753428858,"NOT"
"SAV1",285.533564245442,0.0703840888406182,0.181859452239739,0.387024638938388,0.698737967397301,0.898016753428858,"NOT"
"DUSP28",96.2866769593826,0.113824021809642,0.294266557842394,0.386805835648524,0.69889995665971,0.898016753428858,"NOT"
"ANKRD13C",281.870235514673,0.0709069857693405,0.183258899285332,0.386922468954368,0.698813606419559,0.898016753428858,"NOT"
"AFMID",435.037673597428,-0.0550702928885271,0.142480885586894,-0.386510040709578,0.699118967867163,0.89819153806459,"NOT"
"ZNF211",63.8796407148814,0.137724263790418,0.357872796559313,0.384841388098053,0.700354933003244,0.898412479403481,"NOT"
"ZCCHC10",213.657670273863,0.0834433645914107,0.216464943156547,0.385482117217773,0.699880253131598,0.898412479403481,"NOT"
"TXNDC15",88.4112790157818,-0.117663861747366,0.3054763646939,-0.385181556894818,0.700102906644115,0.898412479403481,"NOT"
"TRIM62",51.0340900850919,-0.158250521505901,0.4099027943245,-0.386068413528846,0.699446002148268,0.898412479403481,"NOT"
"TMEM86B",32.9875070784942,-0.196793363886731,0.510183696206585,-0.385730405244163,0.699696342117827,0.898412479403481,"NOT"
"SLC15A4",214.618218363959,-0.0788650089203038,0.204782395900521,-0.385116154997105,0.700151359442828,0.898412479403481,"NOT"
"RIOX2",360.223625916552,0.0598706096249456,0.15538229044755,0.385311668739722,0.700006517305869,0.898412479403481,"NOT"
"RHOF",110.479147206088,-0.106887895018955,0.277804072173538,-0.384760000754002,0.700415236653832,0.898412479403481,"NOT"
"PTPN21",32.9591996082807,0.190891096321124,0.496030854977005,0.384837141491881,0.700358079463629,0.898412479403481,"NOT"
"NUB1",593.119901670563,0.0482463156374355,0.125244826164785,0.385216037379121,0.700077362372661,0.898412479403481,"NOT"
"ITFG1",695.980602172101,0.045837049270757,0.119147302758464,0.384709080353067,0.70045296689634,0.898412479403481,"NOT"
"IL11RA",28.5765348696319,-0.206876540576359,0.536699481205566,-0.385460668066346,0.699896141696058,0.898412479403481,"NOT"
"GINM1",130.679273574269,-0.104866613223765,0.272212574998888,-0.385237945837709,0.700061132045665,0.898412479403481,"NOT"
"AP002495.1",44.0957809683061,0.167281803902793,0.433360326072918,0.386010887103325,0.699488605790923,0.898412479403481,"NOT"
"TMEM179B",268.911226397477,-0.0705738894959522,0.183592199883959,-0.384405707543998,0.700677770891883,0.89859433556087,"NOT"
"PYCARD",22.1662818056034,0.238834972520398,0.622153092761235,0.383884570050761,0.701064003115201,0.898983150067401,"NOT"
"SLC25A45",25.8922101154479,0.227683796574314,0.593346717143468,0.383728080051484,0.701179998117259,0.899009422987981,"NOT"
"PCMTD1",170.658422721834,0.0907940668186726,0.236797747641329,0.383424537281476,0.70140501282661,0.899009422987981,"NOT"
"EXOC7",937.776204944537,-0.0392868063621689,0.102462865201229,-0.383424826985002,0.701404798058373,0.899009422987981,"NOT"
"BOK",25.941066526765,0.215793611397583,0.56282913206304,0.38340874539773,0.701416719986465,0.899009422987981,"NOT"
"DGCR8",1961.04077519843,-0.0290714210066523,0.07593918460145,-0.382825035049128,0.701849497703591,0.899417058088915,"NOT"
"CYSTM1",787.559836334419,0.0412936978630745,0.107885274193546,0.382755646419304,0.701900950635354,0.899417058088915,"NOT"
"CLTB",591.556665161644,0.0483557918424801,0.126433353359204,0.382460723833676,0.702119656344639,0.899590809691568,"NOT"
"GTF2H2",266.799665578959,-0.0711940795754966,0.186237237276303,-0.382276287044962,0.70225644165313,0.899659572074029,"NOT"
"SYNGR1",17.941384141456,-0.256470329918732,0.675021713647378,-0.379943822151932,0.703987116849255,0.899816168207023,"NOT"
"SPRYD3",218.444826882813,-0.0771503202212812,0.202368246770655,-0.381237281304889,0.703027187750624,0.899816168207023,"NOT"
"SLC5A10",48.3455413974269,-0.155616240253585,0.40949366280559,-0.380021119710136,0.703929737889889,0.899816168207023,"NOT"
"SLC2A12",19.562083750579,0.252761219279525,0.663791230867614,0.380784209741897,0.703363376963374,0.899816168207023,"NOT"
"SGTB",151.808983741496,0.0892112572182418,0.233895940503862,0.381414303412285,0.702895849167665,0.899816168207023,"NOT"
"SEL1L3",355.393145901511,-0.0637881592091925,0.167656403702598,-0.380469566330104,0.703596883530494,0.899816168207023,"NOT"
"RALY",2079.55089867129,0.0299974584847432,0.0787811429695432,0.380769526234726,0.703374273424165,0.899816168207023,"NOT"
"PNPLA6",474.683728197572,0.0519681998683674,0.13677961525762,0.379941117471979,0.703989124598058,0.899816168207023,"NOT"
"PARS2",138.041169839423,-0.0946372350733415,0.249039554099402,-0.380008852070013,0.703938844202475,0.899816168207023,"NOT"
"NFE2",2445.55894242852,0.0270160917537475,0.0708278984173471,0.381432914958984,0.702882041157909,0.899816168207023,"NOT"
"MRPL30",657.942562009459,-0.0502218930615067,0.132118168627534,-0.380128589301685,0.703849964647671,0.899816168207023,"NOT"
"MFSD9",161.768827409962,-0.0895266293194887,0.23499257251733,-0.380976421341515,0.703220744578488,0.899816168207023,"NOT"
"LAGE3",602.732884929299,-0.0471145197564069,0.124027741286295,-0.379870819768069,0.704041308993466,0.899816168207023,"NOT"
"HMGXB4",405.674887999014,0.0602468017046355,0.1582311342205,0.38075187921411,0.703387369154606,0.899816168207023,"NOT"
"FAM126A",473.128304652406,0.0519482165381466,0.136113321233842,0.381654169241084,0.702717898888826,0.899816168207023,"NOT"
"DDTL",364.105060547914,-0.0584432001327575,0.153566604670923,-0.380572327284276,0.703520618386224,0.899816168207023,"NOT"
"CMTM1",19.462694272439,-0.247276038979623,0.649783031594401,-0.380551702578123,0.70353592499389,0.899816168207023,"NOT"
"CFAP53",31.5043596763391,-0.19683135886196,0.517120450575289,-0.380629616645383,0.703478101767268,0.899816168207023,"NOT"
"BST2",990.204182869912,-0.0388459733273322,0.101773360027025,-0.381690978041966,0.702690592829209,0.899816168207023,"NOT"
"AP4E1",272.966676399507,0.0685143468840098,0.17983477272287,0.38098497774728,0.703214395461697,0.899816168207023,"NOT"
"TRUB1",170.367162937838,0.0872688371310279,0.230038928235808,0.379365517829097,0.704416452940385,0.899958333051068,"NOT"
"DDB1",6131.57736093879,0.0207536398496039,0.0547195237913806,0.379273034771421,0.704485121576284,0.899958333051068,"NOT"
"BORCS8",129.473106273852,-0.0996600345380086,0.262690224606208,-0.379382349257215,0.704403955870387,0.899958333051068,"NOT"
"ANAPC2",595.967377198169,-0.0469266133753139,0.123713568117924,-0.379316627021729,0.704452754046529,0.899958333051068,"NOT"
"PLCD1",1760.76569190637,0.0300747038422319,0.0793292706223498,0.379112320159903,0.704604457845037,0.900004561212494,"NOT"
"SAAL1",342.790261022188,0.0616606807937543,0.162697061008771,0.378990747659726,0.704694734545931,0.900013664510343,"NOT"
"ATIC",1709.99138127204,-0.0297958407170626,0.0786703083498566,-0.378743154082437,0.704878604210622,0.900142285509176,"NOT"
"ZNF587",590.678134542236,0.0496884410757682,0.13139370561442,0.378164546341216,0.705308361131566,0.900253904683377,"NOT"
"RPF2",929.165347973074,0.0416730720917895,0.110215223610898,0.378106315320933,0.705351617032096,0.900253904683377,"NOT"
"PSMD7",1808.78644805866,0.0287591642001982,0.0760692457526736,0.378065588999052,0.70538187043789,0.900253904683377,"NOT"
"GLRX3",1011.68711147039,-0.0372550573997861,0.0984623343520953,-0.378368618263349,0.70515677737309,0.900253904683377,"NOT"
"CUZD1",18.1662195508661,0.252679250182411,0.66804827771592,0.378235014760205,0.7052560161661,0.900253904683377,"NOT"
"TM9SF4",610.799845050526,0.0469388603771996,0.124460469872942,0.377138704563129,0.706070529156168,0.900708003251191,"NOT"
"RAD23A",1714.9540317459,0.031385685321564,0.0831786510606685,0.377328616433946,0.705929408371079,0.900708003251191,"NOT"
"GSDMB",69.1783824712916,0.138458979245208,0.367051036644841,0.377219965133028,0.706010144355686,0.900708003251191,"NOT"
"CTNS",152.805796189641,0.0878950095703954,0.23294665973113,0.377318179500169,0.705937163644193,0.900708003251191,"NOT"
"ACTR8",233.873619697057,0.0741799953769359,0.196763421845246,0.377000941949862,0.706172904902372,0.900732444339297,"NOT"
"TMEM135",347.545057515114,-0.0674482739343617,0.178967466898818,-0.376874496259673,0.70626687536581,0.90074615988683,"NOT"
"PTRHD1",302.043941142726,-0.0687193834985417,0.182529419567726,-0.37648387674319,0.706557199795202,0.901010265148829,"NOT"
"L3MBTL3",102.275922351613,-0.111045269888421,0.29508526648588,-0.376315873750121,0.706682079636883,0.901052684805654,"NOT"
"CDK2AP2",470.646199252041,-0.0545323806457788,0.144949987287787,-0.376215146107665,0.706756956208426,0.901052684805654,"NOT"
"RMDN1",380.380012032606,0.0579691509776381,0.15420663270657,0.375918661604809,0.706977366426183,0.901227536709104,"NOT"
"ZSCAN32",201.069191734527,0.0810685327020078,0.215799710203196,0.375665623580653,0.707165497429891,0.901255074082319,"NOT"
"TMEM101",421.704388599352,-0.0541699721801224,0.144171119516759,-0.375733866544786,0.707114757770714,0.901255074082319,"NOT"
"COIL",433.950580312639,-0.0548759700685604,0.146305879122903,-0.375076998939068,0.707603202585922,0.901706741793033,"NOT"
"EBPL",147.11590404354,-0.0904332335865934,0.241310455682941,-0.37475886956765,0.707839805920084,0.901720168982338,"NOT"
"CLASP2",1176.45425096775,-0.034644162200081,0.0924053568009535,-0.374915085006452,0.707723619805761,0.901720168982338,"NOT"
"AKIP1",243.402291894354,0.0734040680994528,0.1958868939527,0.374726795745597,0.707863661848016,0.901720168982338,"NOT"
"ISOC1",689.70968863912,0.0439595551290151,0.117347835219382,0.374608999363582,0.707951279123562,0.901725658417679,"NOT"
"KMT2C",1309.15953497873,-0.0336334261680481,0.08982805373295,-0.37442007001551,0.708091813369609,0.901798539582615,"NOT"
"RASA1",371.961553972921,0.0610569281081044,0.163233029180624,0.374047632483389,0.708368878464844,0.901934056764019,"NOT"
"FLYWCH2",80.8957017581124,-0.12820694292925,0.342853388201837,-0.373941011934158,0.708448203123401,0.901934056764019,"NOT"
"BHLHB9",50.8079901167974,-0.153245765868498,0.409706499252522,-0.37403791774864,0.708376106002664,0.901934056764019,"NOT"
"PDSS1",300.599280772667,-0.0670352213091239,0.179429845549233,-0.37360128747773,0.7087009759265,0.901988806612101,"NOT"
"HYAL1",25.4957518788378,-0.21863424147544,0.585292105721971,-0.373547224262916,0.708741204752025,0.901988806612101,"NOT"
"CENPBD1",374.155505500732,-0.0568858007595227,0.152259718567535,-0.373610310689567,0.708694261769039,0.901988806612101,"NOT"
"SLC25A12",303.416352552696,0.0630299020739821,0.168913490996406,0.37314901078756,0.709037543276609,0.902259859913709,"NOT"
"ZNF740",441.588442777366,0.0526479072363,0.14116253438124,0.372959492878705,0.709178592288853,0.902333264715475,"NOT"
"ASCC2",700.794714832497,0.043396239912948,0.11644963984593,0.372661005825042,0.709400761979846,0.90249049847225,"NOT"
"ARL13B",156.850682609944,-0.0878888816162508,0.235899334765795,-0.372569433921925,0.709468925674462,0.90249049847225,"NOT"
"LPCAT3",527.998211524137,0.0493054839752303,0.132428046965107,0.372319044984645,0.709655320426474,0.902621526239266,"NOT"
"SPATA24",20.9630455367479,-0.232386996739699,0.624885685074294,-0.371887214398374,0.709976824952371,0.902721097962217,"NOT"
"ORC5",425.162142301997,0.0547485170343324,0.14726613443104,0.371765832286236,0.710067205104427,0.902721097962217,"NOT"
"MLYCD",134.053920046846,-0.0941102331648635,0.253109805799404,-0.371815832530204,0.710029974827709,0.902721097962217,"NOT"
"CLEC2D",21.8262304200078,0.230175234411449,0.619088094426742,0.371797223179659,0.710043831304646,0.902721097962217,"NOT"
"ZFP90",114.935487467622,0.103516749336666,0.278845947139132,0.371232755572436,0.710464178044204,0.902787464648727,"NOT"
"RNF25",158.229485780271,-0.0877636651193528,0.236535393720034,-0.371038193223763,0.710609084810744,0.902787464648727,"NOT"
"NEIL2",133.487790296195,-0.0944693862142852,0.254618166702897,-0.371023746803257,0.710619844679153,0.902787464648727,"NOT"
